edad	sexo	estudios	neuroticism	extraversion	openness	agreeableness	conscientiousness	impulsiveness	sensation	nicotineD	nicotineY	coc
-.95197	-.48246	1.16365	-.79151	-.30033	-.31776	-.91699	-.14277	.52975	.7654	0	1	"never"
-.95197	-.48246	1.16365	-.79151	.96248	-.45174	.43852	.7583	.88113	.7654	0	1	"year"
-.07854	-.48246	1.16365	1.13281	-.30033	.88309	-.60633	.93949	-.21712	.07987	0	1	"decade"
-.07854	.48246	1.98437	-1.05308	.80523	-.31776	-.15487	.93949	-.21712	-.52593	0	1	"never"
-.95197	-.48246	-.61113	-.67825	.47617	-.17779	.13136	1.46191	-.71126	-1.18084	0	1	"year"
-.95197	-.48246	-1.7379	1.23461	-1.09207	-.31776	-.15487	-.65253	1.29221	.7654	0	0	"never"
-.95197	-.48246	-.61113	-.05188	.96248	-1.27553	-2.35413	-.89891	1.29221	1.92173	0	1	"year"
1.09449	.48246	-.61113	-.34799	.16767	.14143	.43852	.7583	-1.37983	-1.18084	0	1	"never"
-.95197	-.48246	-.61113	2.127	-1.7625	-.31776	-1.47955	.25953	-1.37983	-.52593	0	1	"never"
-.95197	-.48246	-1.22751	1.8399	-2.21069	-1.11902	-.45321	-3.46436	-.21712	-1.18084	0	1	"never"
-.95197	-.48246	-1.22751	.82562	-1.50796	-1.82919	-.01729	-1.64101	1.29221	1.2247	0	1	"never"
-.95197	.48246	-1.22751	1.8399	-.94779	.88309	.13136	-.89891	-.71126	-.52593	0	0	"never"
-.95197	-.48246	-.61113	-.05188	.16767	1.65653	.94156	-.00665	.19268	.40148	0	1	"never"
1.09449	-.48246	1.16365	.62967	-1.23177	-.58331	-.45321	-1.13788	-.21712	-.21575	0	1	"decade"
-.95197	.48246	-1.22751	1.23461	.96248	.44585	-.30172	-.27607	.52975	.40148	0	1	"never"
1.09449	-.48246	.45468	-.67825	.00332	-.01928	-.01729	.41594	-2.55524	-.52593	0	1	"never"
-.95197	.48246	-.61113	-.58016	1.45421	1.88511	1.2861	-.78155	.19268	1.92173	0	1	"decade"
-.07854	-.48246	-.61113	1.8399	-1.23177	.44585	-.76096	-1.38502	.19268	-1.18084	0	1	"year"
-.95197	-.48246	-.61113	.62967	.32197	.14143	.13136	-.14277	.19268	.7654	0	1	"year"
-.07854	-.48246	-.61113	-.79151	2.127	.88309	.43852	-.65253	1.86203	1.92173	0	1	"year"
1.09449	-.48246	.45468	-1.1943	.63779	2.44904	.76096	1.30612	-1.37983	.07987	0	1	"decade"
-.95197	-.48246	-.05921	-2.21844	2.57309	1.88511	.13136	1.63088	.19268	.7654	0	1	"never"
-.07854	-.48246	-.61113	.31287	-2.5383	-.84732	-1.6209	-2.57309	.88113	.07987	0	1	"decade"
-.95197	.48246	-1.22751	-.34799	-1.23177	-.97631	.43852	1.13407	-.71126	-2.07848	0	1	"year"
-.07854	-.48246	-1.22751	.22393	1.58487	.29338	-1.47955	-.00665	-.21712	.7654	0	0	"decade"
.49788	.48246	-.61113	.91093	-1.37639	-1.42424	-.45321	-.78155	.19268	-2.07848	0	1	"year"
-.95197	-.48246	.45468	.13606	-.94779	1.06238	-1.92595	.7583	-.21712	-.52593	0	1	"never"
-.95197	.48246	-.61113	2.127	-2.72827	-1.11902	-.45321	-2.42317	-.71126	-.84637	0	1	"never"
-.95197	-.48246	-1.22751	1.37297	-.15487	1.65653	-.91699	-.40581	-.21712	.07987	1	0	"never"
-.95197	-.48246	-.61113	-.67825	-.30033	1.06238	-1.07533	-2.42317	1.29221	.7654	0	1	"never"
-.95197	.48246	-1.22751	.31287	-1.09207	.44585	.59042	-.65253	.88113	.07987	0	1	"never"
-.95197	.48246	.45468	-1.1943	-.94779	-.71727	-.30172	-.40581	-.21712	-.52593	0	1	"never"
1.09449	-.48246	1.98437	.13606	.32197	.44585	-.91699	-.00665	.19268	.40148	0	0	"never"
.49788	.48246	.45468	.62967	.32197	-.45174	-.01729	.58489	1.29221	1.2247	0	1	"decade"
-.95197	.48246	1.16365	-.34799	.80523	.58331	.59042	1.30612	-.21712	1.92173	0	1	"never"
-.95197	.48246	.45468	.52135	-.94779	-.84732	-1.07533	-.40581	-.21712	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-.67825	.32197	.58331	1.11406	-.00665	.19268	.7654	0	1	"never"
-.07854	-.48246	-.61113	.22393	-1.37639	-.17779	-1.07533	-1.38502	1.29221	.40148	0	1	"decade"
-.95197	-.48246	-.61113	.22393	-.69509	.14143	-.60633	-.27607	.19268	.40148	0	1	"year"
-.95197	.48246	-.61113	1.23461	-.57545	.44585	-.60633	-1.0145	.52975	1.92173	0	1	"year"
-.95197	-.48246	-.05921	.52135	.47617	1.88511	-.01729	-.52745	.52975	.7654	0	1	"year"
-.95197	.48246	-.61113	.52135	.80523	.88309	-.15487	-.27607	1.29221	1.2247	0	1	"year"
-.07854	-.48246	-.61113	-2.05048	.47617	.58331	.59042	.7583	-1.37983	-.84637	0	1	"never"
.49788	.48246	1.16365	1.23461	-1.50796	-.01928	2.75696	-.78155	-.21712	-2.07848	0	0	"never"
-.95197	.48246	-.61113	.22393	-.80615	.7233	2.23427	1.13407	.52975	1.2247	0	1	"never"
-.95197	-.48246	-.61113	.73545	-.15487	.58331	-.76096	.41594	-.71126	.07987	0	1	"year"
.49788	.48246	1.16365	.62967	-.15487	-1.97495	-.15487	-1.0145	.88113	.40148	0	1	"decade"
.49788	-.48246	.45468	.22393	-2.11437	-2.09015	-1.34289	-1.38502	1.86203	.7654	0	0	"never"
-.07854	-.48246	-.61113	1.02119	-.57545	.14143	.94156	-.52745	.88113	-.21575	0	1	"year"
-.07854	.48246	1.16365	.91093	-.43999	-1.42424	.76096	-.65253	-1.37983	-.52593	0	0	"year"
-.95197	-.48246	-.61113	.73545	1.2861	1.43533	.94156	-.89891	1.29221	1.2247	0	1	"year"
-.07854	.48246	1.16365	1.37297	1.2861	1.88511	-2.5383	-1.25773	1.29221	1.2247	0	0	"year"
-.95197	-.48246	-.61113	1.23461	-1.23177	.44585	-.01729	.25953	-1.37983	-1.54858	0	1	"decade"
-.95197	-.48246	1.16365	-1.43907	2.57309	.44585	-.76096	.58489	.88113	1.92173	0	1	"year"
-.95197	-.48246	-.05921	-1.1943	.63779	-.01928	.28783	-.52745	-.21712	-.52593	0	1	"never"
-.95197	.48246	-.61113	1.02119	.47617	1.43533	1.61108	-.65253	.88113	.7654	0	1	"year"
-.07854	-.48246	1.98437	-1.55078	-.15487	.7233	-1.92595	.25953	.19268	1.2247	1	0	"year"
-.95197	-.48246	-.61113	-.67825	-.43999	-.97631	-.30172	-.27607	-.21712	-.21575	0	1	"never"
-.95197	-.48246	-1.22751	1.23461	-.57545	-1.55521	-1.92595	-2.04506	1.29221	1.92173	0	1	"year"
-.95197	.48246	-.61113	.41667	-.57545	.44585	-.30172	-.40581	-.21712	-.21575	0	1	"decade"
-.07854	-.48246	-1.7379	-.79151	1.2861	1.65653	-.60633	.58489	.19268	.40148	0	1	"decade"
-.07854	.48246	-.61113	.22393	-.15487	.7233	.59042	1.46191	-1.37983	-1.18084	1	0	"decade"
.49788	.48246	-1.22751	.31287	-1.23177	-1.11902	-1.772	-1.38502	.19268	.40148	0	1	"decade"
-.95197	-.48246	.45468	.73545	-1.09207	-1.27553	-.45321	-.40581	.52975	.40148	0	0	"never"
-.95197	-.48246	-.61113	-.58016	-.15487	.7233	.94156	-.27607	-.71126	.40148	0	1	"never"
1.09449	.48246	1.16365	-.58016	.00332	1.65653	.59042	.93949	-1.37983	-.52593	1	0	"decade"
-.95197	.48246	-1.22751	-.24649	.63779	-1.42424	.13136	.7583	1.29221	.07987	0	0	"never"
-.95197	.48246	.45468	1.23461	1.93886	1.65653	-.15487	-.52745	1.29221	1.2247	0	0	"never"
-.07854	-.48246	-.61113	-1.69163	-.15487	.88309	-1.47955	.41594	-.21712	.07987	0	1	"decade"
-.07854	-.48246	1.16365	-.67825	.63779	1.65653	.59042	.58489	-.21712	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	-3.15735	.47617	1.24033	1.11406	-1.13788	.88113	.7654	0	1	"never"
.49788	.48246	-1.43719	1.23461	-.69509	.58331	.28783	1.63088	-1.37983	-1.54858	0	1	"never"
.49788	-.48246	.45468	-.58016	-.69509	-2.39883	-.30172	-.27607	-2.55524	-1.18084	0	0	"never"
-.95197	-.48246	-1.22751	-1.69163	.96248	-.01928	-.01729	-.89891	.88113	.07987	0	1	"never"
-.07854	.48246	1.98437	-.92104	.00332	1.06238	2.03972	2.04506	-1.37983	-.21575	1	0	"never"
-.07854	.48246	1.16365	-.05188	-1.37639	-.45174	-.15487	1.30612	-.21712	-1.18084	0	0	"never"
-.95197	-.48246	1.16365	.41667	.00332	.29338	-.60633	.12331	.88113	.07987	0	0	"never"
-.95197	-.48246	-.61113	-.46725	-.43999	1.06238	.13136	-1.38502	-.21712	.7654	0	1	"decade"
-.95197	.48246	1.16365	1.60383	-1.50796	-.17779	.28783	-.40581	-.71126	-1.54858	0	0	"never"
.49788	.48246	1.98437	-.67825	.32197	-.01928	-.30172	1.46191	-1.37983	-1.54858	0	0	"never"
.49788	-.48246	-1.22751	.31287	-.69509	-.45174	-.45321	-.14277	.19268	.7654	0	1	"never"
-.95197	-.48246	-1.43719	-.92104	-.57545	.7233	1.2861	-.27607	-.71126	-.21575	0	0	"never"
.49788	.48246	-.05921	.41667	.00332	-.97631	.13136	-.14277	-1.37983	-1.18084	0	1	"never"
-.07854	.48246	.45468	1.8399	-1.92173	1.88511	-.91699	.25953	.19268	1.92173	0	1	"never"
1.09449	-.48246	-.05921	-1.55078	.96248	-.31776	-.45321	.25953	-.21712	-1.54858	0	0	"never"
.49788	.48246	-.05921	.52135	-1.37639	-1.42424	.13136	-1.13788	-1.37983	-1.18084	0	0	"never"
-.07854	.48246	1.16365	.31287	1.74091	-.17779	.28783	.58489	.52975	.7654	0	0	"never"
-.95197	.48246	1.16365	-1.1943	1.58487	.29338	1.11406	1.30612	-.21712	-.21575	0	0	"never"
-.95197	-.48246	1.16365	-.24649	.47617	-.31776	.28783	-.52745	-.21712	-.21575	0	1	"never"
-.95197	.48246	1.16365	.62967	1.11406	-.84732	-.45321	-1.25773	-.71126	-.84637	0	0	"year"
-.95197	.48246	.45468	-.05188	-.15487	.44585	.28783	.41594	-1.37983	-.21575	1	0	"never"
-.95197	.48246	1.16365	-.24649	.47617	.88309	-.15487	1.81175	.52975	.40148	0	0	"never"
.49788	-.48246	-.05921	-.14882	-.15487	.58331	.43852	.58489	-.71126	.40148	1	0	"decade"
-.95197	.48246	1.16365	-.05188	.96248	2.15324	-.30172	.25953	-1.37983	-.52593	0	0	"never"
-.95197	.48246	1.16365	.52135	.47617	-.01928	-.30172	.25953	.19268	-.52593	0	1	"never"
-.07854	.48246	1.16365	-.46725	-.15487	.29338	.59042	.93949	.19268	-.84637	0	0	"never"
-.07854	.48246	.45468	-1.05308	1.45421	.14143	1.11406	-.27607	-1.37983	.7654	0	1	"decade"
-.95197	.48246	1.16365	.62967	1.45421	-.17779	2.46262	-.52745	1.29221	.40148	0	0	"never"
1.09449	.48246	-1.7379	-.46725	.63779	-1.11902	1.11406	.12331	.19268	-.52593	0	1	"year"
-.95197	-.48246	.45468	-1.69163	-.80615	-.58331	-1.21213	-1.25773	.19268	.7654	0	0	"year"
-.07854	.48246	.45468	-1.43907	1.74091	-.84732	-.60633	.58489	.88113	.40148	0	1	"year"
.49788	-.48246	1.16365	-.46725	.96248	.14143	-.01729	.93949	.88113	-.21575	0	1	"never"
-.07854	-.48246	1.16365	1.13281	-1.09207	-.84732	-.01729	.12331	-.21712	-2.07848	1	0	"never"
-.95197	-.48246	-1.22751	-.58016	-.69509	1.65653	1.81866	-1.13788	-.21712	-.52593	0	1	"never"
-.07854	-.48246	-.61113	-.92104	.00332	.7233	.13136	-.65253	.88113	.07987	0	1	"decade"
-.95197	.48246	-.61113	.04257	-.43999	-.01928	-.91699	-.65253	-1.37983	-.21575	0	0	"never"
-.95197	.48246	1.16365	-1.32828	1.2861	.29338	.43852	.58489	-.21712	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-.58016	.47617	-.17779	.28783	-1.78169	.19268	.7654	0	1	"never"
-.95197	.48246	.45468	.31287	-.15487	-.58331	-.30172	1.30612	-.71126	-.52593	0	1	"year"
-.95197	.48246	1.16365	-.79151	-.15487	-.17779	-.45321	-.40581	-.21712	1.2247	0	1	"year"
-.95197	.48246	-1.22751	-1.05308	.32197	1.88511	-.91699	-1.78169	.19268	.7654	0	0	"never"
-.07854	-.48246	-.61113	-1.1943	-1.09207	.7233	-1.21213	-2.04506	-1.37983	.07987	0	1	"year"
-.07854	.48246	1.98437	-.14882	-.30033	-.45174	2.23427	1.63088	-1.37983	.07987	1	0	"never"
-.07854	.48246	-.61113	1.98437	-.30033	.44585	-1.21213	-1.0145	.19268	.7654	0	1	"year"
-.95197	-.48246	.45468	1.13281	1.11406	1.06238	-.15487	-.52745	1.86203	1.92173	0	1	"decade"
-.95197	-.48246	-.61113	-.92104	1.74091	1.43533	1.2861	-.27607	.19268	.40148	0	1	"year"
1.09449	-.48246	-.61113	2.46262	-1.50796	-1.82919	.13136	-1.64101	.88113	-.52593	1	0	"year"
-.95197	.48246	-.61113	.22393	-.15487	-.31776	2.23427	1.46191	-1.37983	-1.18084	0	0	"never"
1.09449	-.48246	1.98437	.41667	-.43999	.58331	.28783	-1.25773	1.29221	.07987	1	0	"decade"
-.95197	-.48246	-1.22751	-.92104	-1.23177	-.71727	-1.07533	.58489	-.71126	-.52593	0	1	"year"
-.95197	-.48246	-.61113	-3.46436	.47617	-.01928	1.2861	2.04506	-.21712	.7654	0	1	"never"
1.09449	-.48246	-1.7379	.52135	-.57545	.44585	-2.5383	-.27607	.88113	-.21575	1	0	"decade"
-.95197	-.48246	-.61113	.91093	.00332	1.24033	-.15487	-1.38502	1.29221	.40148	0	1	"never"
-.95197	-.48246	-.61113	1.60383	-1.23177	-.17779	-.91699	-.65253	-.71126	-.21575	0	1	"never"
-.07854	.48246	.45468	-1.69163	2.57309	2.90161	1.11406	-.27607	.52975	1.92173	0	1	"year"
-.95197	-.48246	-.61113	1.02119	-.43999	-.01928	-1.772	-1.0145	.88113	.7654	0	1	"never"
-.07854	-.48246	.45468	-1.05308	1.2861	.44585	.43852	.7583	.19268	-.21575	1	0	"decade"
-.07854	-.48246	-.61113	-.34799	-2.44904	-1.27553	-.76096	-.27607	.19268	.7654	1	0	"decade"
-.95197	-.48246	-1.7379	-.05188	-1.92173	1.65653	-.01729	-.40581	-.71126	-.52593	0	1	"year"
-.07854	-.48246	-.05921	.73545	-.94779	-1.11902	-.01729	-1.25773	.52975	-.52593	0	1	"year"
-.07854	-.48246	-1.22751	-1.05308	.00332	-2.39883	.43852	-.00665	1.29221	.07987	0	1	"year"
-.07854	-.48246	-.05921	1.37297	-1.37639	-.45174	-.15487	-2.30408	-.21712	-.21575	0	1	"year"
1.82213	-.48246	-1.43719	.52135	-.43999	-.58331	-1.6209	.58489	-.21712	.07987	1	0	"decade"
-.95197	-.48246	-.61113	1.37297	-.94779	.7233	.28783	-.78155	.52975	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	1.02119	-2.03972	-.71727	1.11406	-1.25773	.88113	.40148	0	1	"year"
-.95197	-.48246	-.61113	-1.55078	-1.23177	.88309	1.61108	-1.78169	-.21712	.40148	0	1	"never"
-.95197	-.48246	-.61113	.41667	.16767	-.17779	-.01729	-1.92173	1.29221	.7654	0	1	"decade"
-.07854	.48246	-.05921	2.28554	.80523	.7233	-2.07848	-1.78169	1.86203	1.92173	0	1	"year"
-.07854	-.48246	1.16365	.62967	-.69509	.14143	-1.21213	-.27607	-.21712	-.21575	0	1	"year"
.49788	-.48246	-.05921	-1.32828	.16767	1.65653	1.11406	.25953	1.29221	.7654	0	1	"never"
-.95197	-.48246	1.16365	.41667	1.2861	-1.11902	-.91699	-.52745	1.86203	.40148	0	1	"year"
-.95197	-.48246	-1.22751	1.37297	.63779	-.31776	-1.34289	-1.64101	1.29221	1.2247	0	1	"year"
-.07854	.48246	1.98437	-.05188	.32197	-.84732	-.01729	.41594	-1.37983	-.84637	0	0	"never"
-.07854	.48246	.45468	.31287	-1.92173	-.01928	.59042	-1.25773	-.21712	-.84637	0	0	"never"
-.07854	-.48246	-.61113	.52135	-1.23177	.44585	-3.15735	-.52745	1.86203	1.2247	0	1	"year"
-.95197	.48246	-.61113	-.92104	.47617	.14143	1.45039	-.27607	-.21712	1.2247	0	1	"year"
-.07854	.48246	.45468	1.60383	-1.6334	.7233	-1.07533	-1.5184	.52975	1.2247	0	1	"never"
.49788	-.48246	-.05921	.41667	-1.23177	.14143	-.15487	.58489	.52975	.07987	0	1	"year"
-.95197	.48246	-.61113	1.98437	-1.92173	1.24033	1.45039	-1.13788	-.21712	1.2247	0	1	"never"
1.09449	-.48246	.45468	.22393	-1.09207	-.71727	-.30172	-.65253	.19268	-.84637	0	1	"decade"
-.95197	-.48246	-.61113	1.60383	-.80615	-.71727	-1.21213	-2.18109	-.21712	.07987	0	1	"year"
-.07854	-.48246	1.16365	.22393	-.69509	.29338	-.01729	-1.0145	-.71126	-1.18084	0	1	"never"
-.07854	-.48246	.45468	-2.75696	-.43999	-1.11902	-1.47955	.93949	-.21712	.07987	0	0	"decade"
.49788	-.48246	-.05921	1.8399	-.94779	.14143	-1.47955	-1.25773	.88113	-.52593	0	1	"decade"
-.95197	-.48246	-.61113	.13606	.16767	.14143	-.60633	-.65253	.52975	1.92173	0	1	"year"
1.09449	.48246	-1.22751	-.58016	.63779	-.31776	.43852	.93949	-.71126	-.52593	0	1	"decade"
-.07854	-.48246	-.61113	1.23461	-.43999	.58331	1.11406	.41594	.19268	.40148	0	1	"decade"
.49788	.48246	.45468	1.72012	-1.7625	-.58331	-.30172	-1.25773	.88113	-.84637	0	1	"decade"
1.82213	.48246	1.16365	.31287	-.69509	-.71727	-1.21213	-.27607	.52975	1.92173	0	1	"never"
-.95197	-.48246	-1.22751	.52135	-.80615	-.17779	-.15487	-1.92173	.52975	1.2247	0	1	"never"
-.95197	.48246	1.16365	.41667	.16767	.29338	.76096	-.52745	.19268	.7654	0	1	"year"
-.95197	-.48246	1.98437	-.92104	1.74091	1.65653	1.61108	-.52745	-.21712	1.2247	0	1	"never"
-.95197	.48246	-.61113	.22393	-.15487	-.31776	-.60633	.41594	-.21712	-.52593	1	0	"decade"
-.95197	-.48246	-.61113	.62967	1.93886	1.88511	.43852	-.40581	1.29221	.7654	0	1	"year"
1.09449	-.48246	-.05921	-.46725	.00332	-.31776	-1.21213	.93949	-.71126	.40148	0	1	"decade"
-.07854	.48246	.45468	.62967	-.15487	.14143	-.01729	-1.13788	.19268	1.2247	1	0	"year"
-.95197	-.48246	-1.43719	.82562	-1.09207	-1.42424	-.91699	.12331	.52975	.7654	0	1	"year"
-.95197	-.48246	-.61113	.04257	-.15487	1.65653	.13136	.25953	.52975	1.92173	0	1	"year"
-.07854	.48246	1.98437	-.14882	-.94779	.29338	.94156	2.04506	-.71126	-.52593	0	0	"never"
-.07854	-.48246	-1.43719	-.34799	.32197	-.01928	.13136	.41594	.19268	.07987	0	1	"year"
-.07854	-.48246	-.61113	.82562	-1.09207	.44585	-.60633	1.13407	.88113	-.21575	1	0	"never"
.49788	-.48246	.45468	-.34799	-.57545	.88309	.76096	-1.78169	1.86203	1.92173	0	1	"year"
-.07854	-.48246	.45468	.52135	-.94779	1.06238	-.30172	.58489	-.21712	.07987	1	0	"never"
-.95197	-.48246	-1.22751	.82562	-.30033	1.43533	-.76096	-1.0145	.88113	.7654	1	0	"never"
1.09449	-.48246	-.05921	.41667	-.15487	-.17779	-1.92595	-1.0145	.52975	.40148	1	0	"decade"
.49788	.48246	.45468	-1.1943	1.2861	1.43533	1.2861	.25953	-.71126	-.21575	0	1	"decade"
.49788	-.48246	-.61113	.13606	-.57545	-.01928	-.76096	.12331	-.71126	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.24649	.16767	-.97631	.59042	.93949	.88113	.40148	0	1	"year"
-.95197	.48246	-.61113	.41667	.16767	1.43533	.59042	.58489	-1.37983	.07987	0	1	"never"
-.95197	-.48246	-.61113	.04257	-.80615	.88309	-.30172	1.13407	-.21712	.7654	0	1	"year"
-.07854	-.48246	1.16365	.31287	-.80615	-.01928	-.91699	1.13407	1.86203	1.92173	0	1	"never"
-.95197	-.48246	-.61113	-1.43907	.00332	-.84732	.76096	-.27607	-.21712	.7654	0	0	"never"
-.95197	-.48246	-.61113	.82562	-.15487	-.01928	-1.34289	-.89891	-1.37983	.07987	0	0	"year"
-.07854	.48246	-.61113	-.46725	.32197	.14143	1.61108	.12331	1.29221	.40148	0	0	"decade"
-.07854	.48246	1.16365	2.127	.47617	1.88511	-2.78793	-1.25773	1.86203	1.92173	0	1	"year"
-.95197	-.48246	-.61113	-.79151	-.30033	-.58331	.76096	-.27607	-.21712	-1.18084	0	0	"never"
-.95197	-.48246	-.61113	-.14882	-1.6334	.29338	-.60633	-.27607	-.71126	.40148	0	0	"never"
-.07854	-.48246	-.61113	1.72012	-.43999	-.58331	-.45321	-1.0145	.19268	.40148	0	1	"year"
-.07854	.48246	-.05921	.41667	-.43999	-.58331	2.23427	-.78155	.52975	.07987	0	1	"year"
-.95197	-.48246	.45468	-.46725	1.11406	.88309	-.30172	1.81175	-.71126	-.21575	0	0	"never"
1.09449	-.48246	-1.7379	-.14882	-1.23177	-.17779	.94156	.25953	-.21712	.7654	1	0	"decade"
-.95197	-.48246	-.61113	.82562	-.30033	.58331	-.91699	-.89891	.88113	.7654	0	1	"never"
-.95197	-.48246	-.61113	-1.05308	.63779	.29338	.59042	-.78155	1.86203	.40148	0	1	"never"
-.07854	.48246	.45468	1.23461	-.30033	.88309	.43852	-.00665	.19268	.07987	1	0	"never"
1.82213	.48246	1.98437	-.34799	.47617	.44585	-.45321	-.00665	-.21712	.07987	0	1	"decade"
-.95197	-.48246	-.61113	-1.1943	1.45421	.44585	-.60633	-.00665	1.29221	.40148	0	1	"year"
-.95197	-.48246	1.16365	-2.21844	.32197	.7233	1.81866	.93949	-.71126	-.52593	1	0	"decade"
-.95197	.48246	-.61113	.62967	.63779	.44585	.13136	-2.57309	1.86203	1.2247	0	1	"never"
-.95197	-.48246	-1.22751	1.60383	-1.50796	.44585	.43852	-1.13788	1.86203	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-2.75696	1.11406	1.06238	1.61108	-.52745	.19268	.40148	0	1	"never"
.49788	-.48246	.45468	.31287	.16767	.7233	-1.07533	.41594	.52975	1.2247	1	0	"never"
-.95197	-.48246	-.61113	.91093	-.43999	-.01928	-.45321	-1.64101	.88113	.40148	0	1	"never"
-.95197	-.48246	-.61113	.52135	-.30033	-.58331	-.76096	-.52745	-.21712	.7654	0	1	"year"
-.07854	-.48246	.45468	-.92104	-.30033	-.17779	-1.92595	-.27607	.52975	-1.54858	0	0	"never"
-.07854	-.48246	-1.7379	-.34799	-2.44904	-.71727	-.01729	.25953	-1.37983	-.84637	0	1	"decade"
-.95197	-.48246	-.61113	2.127	-2.72827	-1.27553	.28783	-1.92173	.52975	1.2247	0	1	"never"
-.07854	.48246	.45468	.13606	-1.6334	.44585	.94156	-1.64101	-.21712	-.84637	0	0	"never"
-.95197	-.48246	-.61113	.31287	.96248	1.88511	-.76096	-.65253	1.29221	1.92173	0	1	"year"
-.95197	-.48246	-.61113	-.67825	.80523	.29338	-1.07533	-.78155	-.21712	.7654	1	0	"never"
-.95197	-.48246	-1.22751	.41667	.47617	-.31776	-1.34289	-.27607	.52975	1.2247	0	1	"year"
-.07854	-.48246	-.61113	.82562	-1.37639	.44585	-1.07533	-1.13788	.19268	.7654	0	1	"year"
-.95197	.48246	-1.22751	-1.05308	-.57545	-.01928	-2.07848	-1.38502	1.29221	.40148	0	1	"never"
1.09449	-.48246	.45468	-.46725	1.58487	1.43533	1.45039	1.30612	-.21712	-.21575	0	0	"never"
-.95197	-.48246	-.05921	.13606	.00332	.7233	-2.21844	1.46191	.88113	1.92173	0	0	"year"
-.95197	-.48246	-.61113	-1.55078	-.94779	.58331	-1.07533	-.40581	.52975	.40148	0	1	"never"
1.09449	-.48246	.45468	-1.05308	.63779	-.45174	-1.07533	.7583	.88113	.7654	0	0	"year"
-.95197	-.48246	-.61113	-1.43907	1.11406	.58331	-.60633	-.78155	.88113	.40148	1	0	"never"
-.95197	-.48246	-.61113	-.24649	-1.09207	.29338	-.45321	-1.0145	-1.37983	.7654	0	1	"never"
-.95197	.48246	-.61113	.91093	.16767	.58331	-.15487	-2.04506	-1.37983	.40148	0	1	"year"
-.95197	-.48246	-.61113	-.24649	.16767	.58331	-.45321	-.00665	.19268	.7654	0	1	"never"
.49788	.48246	-.05921	.73545	.47617	-1.42424	-.91699	.12331	1.29221	.7654	0	1	"never"
-.07854	-.48246	-.05921	1.23461	-.57545	.88309	-.01729	-.89891	.88113	.7654	0	1	"decade"
-.95197	-.48246	-.05921	-.14882	1.45421	1.43533	.13136	-1.38502	.52975	.7654	0	0	"never"
-.95197	-.48246	-.61113	.41667	.63779	-.31776	-.91699	-.00665	.19268	.7654	0	1	"decade"
-.07854	.48246	1.16365	.31287	1.2861	-.17779	-.76096	-1.0145	.19268	-.52593	1	0	"year"
-.95197	.48246	-.61113	-1.32828	.16767	.7233	-1.21213	-1.5184	-.71126	.7654	0	1	"never"
-.95197	.48246	-.05921	1.02119	.96248	.29338	-1.6209	-.89891	.88113	.40148	0	1	"year"
-.95197	.48246	-1.22751	1.02119	-.30033	.14143	-1.47955	-.65253	.88113	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-.24649	.63779	.29338	-.45321	-.00665	1.29221	1.2247	0	1	"year"
-.07854	-.48246	1.98437	-.46725	-2.32338	-2.21069	-.15487	-.14277	-.21712	-1.18084	0	0	"never"
-.95197	.48246	-.61113	.91093	-.30033	-.01928	-.01729	-.40581	-.21712	-.21575	0	0	"never"
-.95197	-.48246	.45468	.62967	1.45421	.58331	.13136	.93949	.19268	1.92173	0	1	"year"
-.07854	.48246	.45468	.52135	.63779	1.24033	-.15487	-1.38502	.52975	-.21575	0	1	"decade"
.49788	-.48246	-1.7379	1.13281	-.57545	.14143	.59042	-1.5184	-1.37983	-.21575	0	1	"decade"
-.95197	-.48246	-.61113	-1.05308	1.93886	1.24033	.13136	.58489	.52975	.40148	0	1	"never"
-.95197	.48246	-1.22751	.13606	.16767	1.06238	-.45321	-.14277	.19268	.07987	0	1	"year"
-.95197	.48246	.45468	1.02119	-1.23177	1.06238	-2.07848	-.52745	1.29221	1.2247	0	1	"year"
-.95197	.48246	-.61113	1.60383	-.43999	.44585	.59042	.41594	.19268	.07987	0	1	"never"
-.95197	-.48246	.45468	.73545	-.43999	.58331	.59042	-.14277	.19268	.40148	0	1	"year"
-.95197	-.48246	-.61113	.04257	-1.09207	-.01928	.28783	.58489	-1.37983	-1.54858	0	1	"year"
1.82213	-.48246	1.16365	.13606	.63779	.58331	-.30172	.58489	-.21712	-.84637	1	0	"decade"
1.09449	.48246	1.16365	-1.69163	.80523	1.24033	.59042	-.00665	-.21712	-1.54858	0	0	"never"
-.95197	-.48246	.45468	.04257	.80523	.88309	-.45321	1.30612	.19268	-.52593	0	0	"never"
-.07854	-.48246	-1.22751	.31287	.32197	.88309	1.11406	-.78155	.52975	.07987	0	1	"decade"
-.95197	.48246	.45468	-.05188	.16767	.44585	-1.34289	.41594	.52975	.7654	0	0	"never"
1.09449	.48246	-.61113	.41667	.00332	.29338	.59042	-.00665	.52975	-.52593	0	1	"never"
.49788	.48246	.45468	1.02119	-1.37639	-.45174	-.15487	-.89891	-.21712	-.52593	0	0	"never"
